ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionH,106.85,mm,length,106.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp69
GADimensionH,106.85,mm,length,106.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp69
GADimensionH,116.25,mm,length,116.25,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp69
GADimensionH,130.48,mm,length,130.48,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp69
GADimensionH,144.7,mm,length,144.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp69
GADimensionH,151.3,mm,length,151.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp69
GADimensionH,164,mm,length,164,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp69
GADimensionH,176.7,mm,length,176.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp69
GADimensionH,179.75,mm,length,179.75,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp69
GADimensionH,192.45,mm,length,192.45,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp69
GADimensionH,195.5,mm,length,195.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp69
GADimensionH,202.1,mm,length,202.1,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp69
GADimensionH,220.9,mm,length,220.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp69
GADimensionH,233.6,mm,length,233.6,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp69
GADimensionH,246.3,mm,length,246.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp69
GADimensionH,259,mm,length,259,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp69
GADimensionH,268.65,mm,length,268.65,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp69
GADimensionH,278.3,mm,length,278.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp69
GADimensionH,103.55,mm,length,103.55,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp69
GADimensionH,106.85,mm,length,106.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp69
GADimensionH,106.85,mm,length,106.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69
GADimensionH,128.95,mm,length,128.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69
GADimensionH,144.7,mm,length,144.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69
GADimensionH,160.7,mm,length,160.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69
GADimensionH,179.75,mm,length,179.75,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69
GADimensionH,182.8,mm,length,182.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69
GADimensionH,192.45,mm,length,192.45,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69
GADimensionH,205.15,mm,length,205.15,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69
GADimensionH,211.5,mm,length,211.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69
GADimensionH,217.85,mm,length,217.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69
GADimensionH,230.55,mm,length,230.55,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69
GADimensionH,249.6,mm,length,249.6,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69
GADimensionH,262.3,mm,length,262.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69
GADimensionH,275,mm,length,275,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69
GADimensionH,287.7,mm,length,287.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69
GADimensionH,297.1,mm,length,297.1,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69
GADimensionH,309.8,mm,length,309.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69
GADimensionH,116.25,mm,length,116.25,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69
GADimensionH,128.95,mm,length,128.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69
GADimensionH,132,mm,length,132,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69
GADimensionH,128.95,mm,length,128.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69
GADimensionH,141.65,mm,length,141.65,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69
GADimensionH,167.05,mm,length,167.05,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69
GADimensionH,189.4,mm,length,189.4,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69
GADimensionH,211.5,mm,length,211.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69
GADimensionH,227.5,mm,length,227.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69
GADimensionH,240.2,mm,length,240.2,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69
GADimensionH,243.25,mm,length,243.25,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69
GADimensionH,255.95,mm,length,255.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69
GADimensionH,275,mm,length,275,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69
GADimensionH,319.45,mm,length,319.45,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69
GADimensionH,313.1,mm,length,313.1,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69
GADimensionH,325.8,mm,length,325.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69
GADimensionH,338.5,mm,length,338.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69
GADimensionH,357.55,mm,length,357.55,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69
GADimensionH,376.6,mm,length,376.6,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69
GADimensionH,389.3,mm,length,389.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69
GADimensionH,109.9,mm,length,109.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69
GADimensionH,116.25,mm,length,116.25,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69
GADimensionH,128.95,mm,length,128.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69
GADimensionH,132,mm,length,132,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69
GADimensionH,144.7,mm,length,144.7,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69
GADimensionH,151.3,mm,length,151.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69
GADimensionH,198.8,mm,length,198.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69
GADimensionH,240.2,mm,length,240.2,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69
GADimensionH,281.35,mm,length,281.35,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69
GADimensionH,309.8,mm,length,309.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69
GADimensionH,325.8,mm,length,325.8,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69
GADimensionH,338.5,mm,length,338.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69
GADimensionH,354.5,mm,length,354.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69
GADimensionH,382.95,mm,length,382.95,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69
GADimensionH,433.75,mm,length,433.75,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69
GADimensionH,119.3,mm,length,119.3,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69
GADimensionH,138.6,mm,length,138.6,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69
GADimensionH,154.35,mm,length,154.35,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69
GADimensionH,170.1,mm,length,170.1,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69
GADimensionH,195.5,mm,length,195.5,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69
GADimensionH,217.85,mm,length,217.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69
GADimensionH,300.4,mm,length,300.4,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69
GADimensionH,344.85,mm,length,344.85,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69
GADimensionH,446.45,mm,length,446.45,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69
GADimensionH,490.9,mm,length,490.9,Exp1 AND Exp2 AND Exp11 AND Exp64 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69
GADimensionH,104.25,mm,length,104.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69
GADimensionH,113.2,mm,length,113.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69
GADimensionH,121.8,mm,length,121.8,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69
GADimensionH,132.95,mm,length,132.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69
GADimensionH,139.05,mm,length,139.05,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp69
GADimensionH,151.75,mm,length,151.75,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp69
GADimensionH,164.45,mm,length,164.45,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp69
GADimensionH,167.75,mm,length,167.75,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp69
GADimensionH,180.45,mm,length,180.45,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp69
GADimensionH,183.75,mm,length,183.75,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp69
GADimensionH,189.85,mm,length,189.85,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp69
GADimensionH,205.85,mm,length,205.85,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp69
GADimensionH,218.55,mm,length,218.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp69
GADimensionH,231.25,mm,length,231.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp69
GADimensionH,243.95,mm,length,243.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp69
GADimensionH,253.35,mm,length,253.35,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp69
GADimensionH,263,mm,length,263,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp69
GADimensionH,104.25,mm,length,104.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp69
GADimensionH,131.18,mm,length,131.18,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp69
GADimensionH,145.4,mm,length,145.4,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp69
GADimensionH,152,mm,length,152,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp69
GADimensionH,164.7,mm,length,164.7,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp69
GADimensionH,177.4,mm,length,177.4,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp69
GADimensionH,180.45,mm,length,180.45,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp69
GADimensionH,193.15,mm,length,193.15,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp69
GADimensionH,196.2,mm,length,196.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp69
GADimensionH,202.8,mm,length,202.8,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp69
GADimensionH,221.6,mm,length,221.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp69
GADimensionH,234.3,mm,length,234.3,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp69
GADimensionH,247,mm,length,247,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp69
GADimensionH,259.7,mm,length,259.7,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp69
GADimensionH,269.35,mm,length,269.35,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp69
GADimensionH,279,mm,length,279,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp69
GADimensionH,104.25,mm,length,104.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp69
GADimensionH,107.55,mm,length,107.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69
GADimensionH,129.65,mm,length,129.65,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69
GADimensionH,145.4,mm,length,145.4,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69
GADimensionH,161.4,mm,length,161.4,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69
GADimensionH,180.45,mm,length,180.45,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69
GADimensionH,183.5,mm,length,183.5,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69
GADimensionH,193.15,mm,length,193.15,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69
GADimensionH,205.85,mm,length,205.85,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69
GADimensionH,212.2,mm,length,212.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69
GADimensionH,218.55,mm,length,218.55,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69
GADimensionH,231.25,mm,length,231.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69
GADimensionH,250.3,mm,length,250.3,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69
GADimensionH,263,mm,length,263,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69
GADimensionH,275.7,mm,length,275.7,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69
GADimensionH,288.4,mm,length,288.4,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69
GADimensionH,297.8,mm,length,297.8,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69
GADimensionH,310.5,mm,length,310.5,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69
GADimensionH,129.65,mm,length,129.65,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69
GADimensionH,132.7,mm,length,132.7,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69
GADimensionH,129.65,mm,length,129.65,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69
GADimensionH,142.35,mm,length,142.35,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69
GADimensionH,167.75,mm,length,167.75,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69
GADimensionH,190.1,mm,length,190.1,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69
GADimensionH,212.2,mm,length,212.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69
GADimensionH,228.2,mm,length,228.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69
GADimensionH,240.9,mm,length,240.9,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69
GADimensionH,243.95,mm,length,243.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69
GADimensionH,256.65,mm,length,256.65,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69
GADimensionH,275.7,mm,length,275.7,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69
GADimensionH,320.15,mm,length,320.15,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69
GADimensionH,313.8,mm,length,313.8,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69
GADimensionH,326.5,mm,length,326.5,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69
GADimensionH,339.2,mm,length,339.2,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69
GADimensionH,358.25,mm,length,358.25,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69
GADimensionH,377.3,mm,length,377.3,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69
GADimensionH,390,mm,length,390,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp65 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69
