ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionB,18,in,length,"Line Size 4""2500 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp9
GADimensionB,20.25,in,length,"Line Size 6""2500 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp9
GADimensionB,11.5,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp6
GADimensionB,11.5,in,length,"Line Size 2""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp6
GADimensionB,12.25,in,length,"Line Size 3""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp6
GADimensionB,15,in,length,"Line Size 4""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp6
GADimensionB,18,in,length,"Line Size 6""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp6
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp6
GADimensionB,12.25,in,length,"Line Size 3""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp7
GADimensionB,15,in,length,"Line Size 4""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp7
GADimensionB,18,in,length,"Line Size 6""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp7
GADimensionB,20.5,in,length,"Line Size 8""900 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp7
GADimensionB,11.5,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp8
GADimensionB,11.5,in,length,"Line Size 2""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp8
GADimensionB,12.25,in,length,"Line Size 3""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp8
GADimensionB,15,in,length,"Line Size 4""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp8
GADimensionB,18,in,length,"Line Size 6""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp8
GADimensionB,20.5,in,length,"Line Size 8""1500 Class",Exp1 AND Exp49 AND Exp41 AND Exp21 AND Exp8
GADimensionB,11.5,in,length,"Line Size 1.5""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp13 AND Exp9
GADimensionB,11.5,in,length,"Line Size 2""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp14 AND Exp9
GADimensionB,12.25,in,length,"Line Size 3""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp16 AND Exp9
GADimensionB,15,in,length,"Line Size 4""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp18 AND Exp9
GADimensionB,18,in,length,"Line Size 6""2500 Class",Exp1 AND Exp49 AND Exp41 AND Exp20 AND Exp9
GADimensionC,5.75,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp36AND Exp42
GADimensionC,6.13,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp36AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp36 AND Exp42
GADimensionC,10.25,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp36 AND Exp42
GADimensionC,11.75,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp36 AND Exp42
GADimensionC,13.25,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp36 AND Exp42
GADimensionC,14,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp36 AND Exp42
GADimensionC,15.25,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp36 AND Exp42
GADimensionC,16.75,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp36 AND Exp42
GADimensionC,18.5,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp36 AND Exp42
GADimensionC,21,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp36 AND Exp42
GADimensionC,6.13,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp36 AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp36 AND Exp42
GADimensionC,10.25,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp36 AND Exp42
GADimensionC,11.75,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp36 AND Exp42
GADimensionC,13.25,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp36 AND Exp42
GADimensionC,14,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp36 AND Exp42
GADimensionC,15.25,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp36 AND Exp42
GADimensionC,16.75,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp36 AND Exp42
GADimensionC,18.5,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp36 AND Exp42
GADimensionC,21,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp36 AND Exp42
GADimensionC,6.13,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp36 AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp36 AND Exp42
GADimensionC,10.25,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp36 AND Exp42
GADimensionC,11.75,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp36 AND Exp42
GADimensionC,13.25,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp36 AND Exp42
GADimensionC,14,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp36 AND Exp42
GADimensionC,15.25,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp36 AND Exp42
GADimensionC,16.75,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp36 AND Exp42
GADimensionC,18.5,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp36 AND Exp42
GADimensionC,21,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp36 AND Exp42
GADimensionC,6.13,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp36 AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp36 AND Exp42
GADimensionC,10.25,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp36 AND Exp42
GADimensionC,11.75,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp36 AND Exp42
GADimensionC,13.25,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp36 AND Exp42
GADimensionC,14,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp36 AND Exp42
GADimensionC,15.25,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp36 AND Exp42
GADimensionC,16.75,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp36 AND Exp42
GADimensionC,6.13,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp36 AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp36 AND Exp42
GADimensionC,10.25,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp36 AND Exp42
GADimensionC,11.75,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp36 AND Exp42
GADimensionC,13.25,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp36 AND Exp42
GADimensionC,7.5,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp36 AND Exp42
GADimensionC,9,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp36 AND Exp42
GADimensionC,5.75,in,length,"Line Size 1.5""150 Class",Exp1 AND Exp13 AND Exp4 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""150 Class",Exp1 AND Exp14 AND Exp4 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""150 Class",Exp1 AND Exp16 AND Exp4 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""150 Class",Exp1 AND Exp18 AND Exp4 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""150 Class",Exp1 AND Exp19 AND Exp4 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""150 Class",Exp1 AND Exp20 AND Exp4 AND Exp41 AND Exp36
GADimensionC,10.25,in,length,"Line Size 8""150 Class",Exp1 AND Exp21 AND Exp4 AND Exp41 AND Exp36
GADimensionC,11.75,in,length,"Line Size 10""150 Class",Exp1 AND Exp22 AND Exp4 AND Exp41 AND Exp36
GADimensionC,13.25,in,length,"Line Size 12""150 Class",Exp1 AND Exp23 AND Exp4 AND Exp41 AND Exp36
GADimensionC,14,in,length,"Line Size 14""150 Class",Exp1 AND Exp24 AND Exp4 AND Exp41 AND Exp36
GADimensionC,15.25,in,length,"Line Size 16""150 Class",Exp1 AND Exp25 AND Exp4 AND Exp41 AND Exp36
GADimensionC,16.75,in,length,"Line Size 18""150 Class",Exp1 AND Exp26 AND Exp4 AND Exp41 AND Exp36
GADimensionC,18.5,in,length,"Line Size 20""150 Class",Exp1 AND Exp27 AND Exp4 AND Exp41 AND Exp36
GADimensionC,21,in,length,"Line Size 24""150 Class",Exp1 AND Exp29 AND Exp4 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 1.5""300 Class",Exp1 AND Exp13 AND Exp5 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""300 Class",Exp1 AND Exp14 AND Exp5 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""300 Class",Exp1 AND Exp16 AND Exp5 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""300 Class",Exp1 AND Exp18 AND Exp5 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""300 Class",Exp1 AND Exp19 AND Exp5 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""300 Class",Exp1 AND Exp20 AND Exp5 AND Exp41 AND Exp36
GADimensionC,10.25,in,length,"Line Size 8""300 Class",Exp1 AND Exp21 AND Exp5 AND Exp41 AND Exp36
GADimensionC,11.75,in,length,"Line Size 10""300 Class",Exp1 AND Exp22 AND Exp5 AND Exp41 AND Exp36
GADimensionC,13.25,in,length,"Line Size 12""300 Class",Exp1 AND Exp23 AND Exp5 AND Exp41 AND Exp36
GADimensionC,14,in,length,"Line Size 14""300 Class",Exp1 AND Exp24 AND Exp5 AND Exp41 AND Exp36
GADimensionC,15.25,in,length,"Line Size 16""300 Class",Exp1 AND Exp25 AND Exp5 AND Exp41 AND Exp36
GADimensionC,16.75,in,length,"Line Size 18""300 Class",Exp1 AND Exp26 AND Exp5 AND Exp41 AND Exp36
GADimensionC,18.5,in,length,"Line Size 20""300 Class",Exp1 AND Exp27 AND Exp5 AND Exp41 AND Exp36
GADimensionC,21,in,length,"Line Size 24""300 Class",Exp1 AND Exp29 AND Exp5 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp13 AND Exp6 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""600 Class",Exp1 AND Exp14 AND Exp6 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""600 Class",Exp1 AND Exp16 AND Exp6 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""600 Class",Exp1 AND Exp18 AND Exp6 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""600 Class",Exp1 AND Exp19 AND Exp6 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""600 Class",Exp1 AND Exp20 AND Exp6 AND Exp41 AND Exp36
GADimensionC,10.25,in,length,"Line Size 8""600 Class",Exp1 AND Exp21 AND Exp6 AND Exp41 AND Exp36
GADimensionC,11.75,in,length,"Line Size 10""600 Class",Exp1 AND Exp22 AND Exp6 AND Exp41 AND Exp36
GADimensionC,13.25,in,length,"Line Size 12""600 Class",Exp1 AND Exp23 AND Exp6 AND Exp41 AND Exp36
GADimensionC,14,in,length,"Line Size 14""600 Class",Exp1 AND Exp24 AND Exp6 AND Exp41 AND Exp36
GADimensionC,15.25,in,length,"Line Size 16""600 Class",Exp1 AND Exp25 AND Exp6 AND Exp41 AND Exp36
GADimensionC,16.75,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp41 AND Exp36
GADimensionC,18.5,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp41 AND Exp36
GADimensionC,21,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""900 Class",Exp1 AND Exp19 AND Exp7 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp41 AND Exp36
GADimensionC,10.25,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp41 AND Exp36
GADimensionC,11.75,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp41 AND Exp36
GADimensionC,13.25,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp41 AND Exp36
GADimensionC,14,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp41 AND Exp36
GADimensionC,15.25,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp41 AND Exp36
GADimensionC,16.75,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""1500 Class",Exp1 AND Exp19 AND Exp8 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp41 AND Exp36
GADimensionC,10.25,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp41 AND Exp36
GADimensionC,11.75,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp41 AND Exp36
GADimensionC,13.25,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 1.5""2500 Class",Exp1 AND Exp13 AND Exp9 AND Exp41 AND Exp36
GADimensionC,5.75,in,length,"Line Size 2""2500 Class",Exp1 AND Exp14 AND Exp9 AND Exp41 AND Exp36
GADimensionC,6.13,in,length,"Line Size 3""2500 Class",Exp1 AND Exp16 AND Exp9 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 5""2500 Class",Exp1 AND Exp19 AND Exp9 AND Exp41 AND Exp36
GADimensionC,9,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""150 Class",Exp1 AND Exp37 AND Exp18 AND Exp4
GADimensionC,9,in,length,"Line Size 6""150 Class",Exp1 AND Exp37 AND Exp20 AND Exp4
GADimensionC,10.25,in,length,"Line Size 8""150 Class",Exp1 AND Exp37 AND Exp21 AND Exp4
GADimensionC,11.75,in,length,"Line Size 10""150 Class",Exp1 AND Exp37 AND Exp22 AND Exp4
GADimensionC,13.25,in,length,"Line Size 12""150 Class",Exp1 AND Exp37 AND Exp23 AND Exp4
GADimensionC,14,in,length,"Line Size 14""150 Class",Exp1 AND Exp37 AND Exp24 AND Exp4
GADimensionC,15.25,in,length,"Line Size 16""150 Class",Exp1 AND Exp37 AND Exp25 AND Exp4
GADimensionC,16.75,in,length,"Line Size 18""150 Class",Exp1 AND Exp37 AND Exp26 AND Exp4
GADimensionC,18.5,in,length,"Line Size 20""150 Class",Exp1 AND Exp37 AND Exp27 AND Exp4
GADimensionC,21,in,length,"Line Size 24""150 Class",Exp1 AND Exp37 AND Exp29 AND Exp4
GADimensionC,7.5,in,length,"Line Size 4""300 Class",Exp1 AND Exp37 AND Exp18 AND Exp5
GADimensionC,9,in,length,"Line Size 6""300 Class",Exp1 AND Exp37 AND Exp20 AND Exp5
GADimensionC,10.25,in,length,"Line Size 8""300 Class",Exp1 AND Exp37 AND Exp21 AND Exp5
GADimensionC,11.75,in,length,"Line Size 10""300 Class",Exp1 AND Exp37 AND Exp22 AND Exp5
GADimensionC,13.25,in,length,"Line Size 12""300 Class",Exp1 AND Exp37 AND Exp23 AND Exp5
GADimensionC,14,in,length,"Line Size 14""300 Class",Exp1 AND Exp37 AND Exp24 AND Exp5
GADimensionC,15.25,in,length,"Line Size 16""300 Class",Exp1 AND Exp37 AND Exp25 AND Exp5
GADimensionC,16.75,in,length,"Line Size 18""300 Class",Exp1 AND Exp37 AND Exp26 AND Exp5
GADimensionC,18.5,in,length,"Line Size 20""300 Class",Exp1 AND Exp37 AND Exp27 AND Exp5
GADimensionC,21,in,length,"Line Size 24""300 Class",Exp1 AND Exp37 AND Exp29 AND Exp5
GADimensionC,7.5,in,length,"Line Size 4""600 Class",Exp1 AND Exp37 AND Exp18 AND Exp6
GADimensionC,9,in,length,"Line Size 6""600 Class",Exp1 AND Exp37 AND Exp20 AND Exp6
GADimensionC,10.25,in,length,"Line Size 8""600 Class",Exp1 AND Exp37 AND Exp21 AND Exp6
GADimensionC,11.75,in,length,"Line Size 10""600 Class",Exp1 AND Exp37 AND Exp22 AND Exp6
GADimensionC,13.25,in,length,"Line Size 12""600 Class",Exp1 AND Exp37 AND Exp23 AND Exp6
GADimensionC,14,in,length,"Line Size 14""600 Class",Exp1 AND Exp37 AND Exp24 AND Exp6
GADimensionC,15.25,in,length,"Line Size 16""600 Class",Exp1 AND Exp37 AND Exp25 AND Exp6
GADimensionC,16.75,in,length,"Line Size 18""600 Class",Exp1 AND Exp37 AND Exp26 AND Exp6
GADimensionC,18.5,in,length,"Line Size 20""600 Class",Exp1 AND Exp37 AND Exp27 AND Exp6
GADimensionC,21,in,length,"Line Size 24""600 Class",Exp1 AND Exp37 AND Exp29 AND Exp6
GADimensionC,22.25,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp42 AND Exp36
GADimensionC,23.75,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp42 AND Exp36
GADimensionC,27,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp42 AND Exp36
GADimensionC,31,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp42 AND Exp36
GADimensionC,32,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp42 AND Exp36
GADimensionC,22.25,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp42 AND Exp36
GADimensionC,23.75,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp42 AND Exp36
GADimensionC,27,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp42 AND Exp36
GADimensionC,31,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp42 AND Exp36
GADimensionC,32,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp42 AND Exp36
GADimensionC,22.25,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp41 AND Exp36
GADimensionC,23.75,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp41 AND Exp36
GADimensionC,27,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp41 AND Exp36
GADimensionC,31,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp41 AND Exp36
GADimensionC,32,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp41 AND Exp36
GADimensionC,22.25,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp41 AND Exp36
GADimensionC,23.75,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp41 AND Exp36
GADimensionC,27,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp41 AND Exp36
GADimensionC,31,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp41 AND Exp36
GADimensionC,32,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp41 AND Exp36
GADimensionC,7.5,in,length,"Line Size 4""150 Class",Exp2 AND Exp36 AND Exp18 AND Exp4
GADimensionC,9,in,length,"Line Size 6""150 Class",Exp2 AND Exp36 AND Exp20 AND Exp4
