"ColumnName","Value","Units","UnitsType","Expression","Notes"
"CarrierThkH","35","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp38 AND Exp81","DN 400 CL900 RTJ 6mmThk Oval"
"CarrierThkH","38.1","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp38 AND Exp81","DN 450 CL900 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp39 AND Exp81","DN 25 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp39 AND Exp81","DN 40 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp39 AND Exp81","DN 50 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp39 AND Exp81","DN 80 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp39 AND Exp81","DN 100 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp39 AND Exp81","DN 150 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","35","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp39 AND Exp81","DN 200 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","35","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp39 AND Exp81","DN 250 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","41.3","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp39 AND Exp81","DN 300 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","46.1","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp39 AND Exp81","DN 350 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","49.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp39 AND Exp81","DN 400 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","49.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp39 AND Exp81","DN 450 CL1500 RTJ 6mmThk Oval"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp30 AND Exp81","DN 25 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp30 AND Exp81","DN 40 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp30 AND Exp81","DN 50 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","31.8","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp30 AND Exp81","DN 80 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","35","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp30 AND Exp81","DN 100 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","38.1","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp30 AND Exp81","DN 150 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","41.3","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp30 AND Exp81","DN 200 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","49.2","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp30 AND Exp81","DN 250 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","52.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp30 AND Exp81","DN 300 CL2500 RTJ 6mmThk Oval"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp42 AND Exp82","DN 25 CL300 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp42 AND Exp82","DN 40 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp42 AND Exp82","DN 50 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp42 AND Exp82","DN 80 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp42 AND Exp82","DN 100 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp42 AND Exp82","DN 150 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp42 AND Exp82","DN 200 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp42 AND Exp82","DN 250 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp42 AND Exp82","DN 300 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp42 AND Exp82","DN 350 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp42 AND Exp82","DN 400 CL300 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp42 AND Exp82","DN 450 CL300 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp45 AND Exp82","DN 25 CL600 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp45 AND Exp82","DN 40 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp45 AND Exp82","DN 50 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp45 AND Exp82","DN 80 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp45 AND Exp82","DN 100 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp45 AND Exp82","DN 150 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp45 AND Exp82","DN 200 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp45 AND Exp82","DN 250 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp45 AND Exp82","DN 300 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp45 AND Exp82","DN 350 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp45 AND Exp82","DN 400 CL600 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp45 AND Exp82","DN 450 CL600 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp38 AND Exp82","DN 25 CL900 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp38 AND Exp82","DN 40 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp38 AND Exp82","DN 50 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp38 AND Exp82","DN 80 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp38 AND Exp82","DN 100 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp38 AND Exp82","DN 150 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp38 AND Exp82","DN 200 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp38 AND Exp82","DN 250 CL900 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp38 AND Exp82","DN 300 CL900 RTJ 3mmThk Oct"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp38 AND Exp82","DN 350 CL900 RTJ 3mmThk Oct"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp38 AND Exp82","DN 400 CL900 RTJ 3mmThk Oct"
"CarrierThkH","33.3","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp38 AND Exp82","DN 450 CL900 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp39 AND Exp82","DN 25 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp39 AND Exp82","DN 40 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp39 AND Exp82","DN 50 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp39 AND Exp82","DN 80 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp39 AND Exp82","DN 100 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp39 AND Exp82","DN 150 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp39 AND Exp82","DN 200 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp39 AND Exp82","DN 250 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","36.5","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp39 AND Exp82","DN 300 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","41.3","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp51 AND Exp39 AND Exp82","DN 350 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","44.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp52 AND Exp39 AND Exp82","DN 400 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","44.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp53 AND Exp39 AND Exp82","DN 450 CL1500 RTJ 3mmThk Oct"
"CarrierThkH","22.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp32 AND Exp30 AND Exp82","DN 25 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp34 AND Exp30 AND Exp82","DN 40 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp35 AND Exp30 AND Exp82","DN 50 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","27","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp37 AND Exp30 AND Exp82","DN 80 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","30.2","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp43 AND Exp30 AND Exp82","DN 100 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","33.3","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp47 AND Exp30 AND Exp82","DN 150 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","36.5","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp48 AND Exp30 AND Exp82","DN 200 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","44.4","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp49 AND Exp30 AND Exp82","DN 250 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","47.6","mm","length","Exp23 AND Exp3 AND Exp70 AND Exp50 AND Exp30 AND Exp82","DN 300 CL2500 RTJ 3mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp42 AND Exp82","DN 25 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp42 AND Exp82","DN 40 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp42 AND Exp82","DN 50 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp42 AND Exp82","DN 80 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp42 AND Exp82","DN 100 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp42 AND Exp82","DN 150 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp42 AND Exp82","DN 200 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp42 AND Exp82","DN 250 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp42 AND Exp82","DN 300 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp42 AND Exp82","DN 350 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp42 AND Exp82","DN 400 CL300 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp42 AND Exp82","DN 450 CL300 RTJ 6mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp45 AND Exp82","DN 25 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp45 AND Exp82","DN 40 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp45 AND Exp82","DN 50 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp45 AND Exp82","DN 80 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp45 AND Exp82","DN 100 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp45 AND Exp82","DN 150 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp45 AND Exp82","DN 200 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp45 AND Exp82","DN 250 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp45 AND Exp82","DN 300 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp45 AND Exp82","DN 350 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp45 AND Exp82","DN 400 CL600 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp45 AND Exp82","DN 450 CL600 RTJ 6mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp38 AND Exp82","DN 25 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp38 AND Exp82","DN 40 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp38 AND Exp82","DN 50 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp38 AND Exp82","DN 80 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp43 AND Exp38 AND Exp82","DN 100 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp47 AND Exp38 AND Exp82","DN 150 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp48 AND Exp38 AND Exp82","DN 200 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp49 AND Exp38 AND Exp82","DN 250 CL900 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp50 AND Exp38 AND Exp82","DN 300 CL900 RTJ 6mmThk Oct"
"CarrierThkH","33.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp51 AND Exp38 AND Exp82","DN 350 CL900 RTJ 6mmThk Oct"
"CarrierThkH","33.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp52 AND Exp38 AND Exp82","DN 400 CL900 RTJ 6mmThk Oct"
"CarrierThkH","36.5","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp53 AND Exp38 AND Exp82","DN 450 CL900 RTJ 6mmThk Oct"
"CarrierThkH","25.4","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp32 AND Exp39 AND Exp82","DN 25 CL1500 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp34 AND Exp39 AND Exp82","DN 40 CL1500 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp35 AND Exp39 AND Exp82","DN 50 CL1500 RTJ 6mmThk Oct"
"CarrierThkH","28.6","mm","length","Exp23 AND Exp3 AND Exp72 AND Exp37 AND Exp39 AND Exp82","DN 80 CL1500 RTJ 6mmThk Oct"
